Iruana,unclassified orbivirus,Orbivirus,Reoviridae,-,/06/1986,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Isfahan ,Isfahan vesiculovirus,Vesiculovirus,Rhabdoviridae,ISFV,18/08/1975,ssRNA(-),enveloped,tbc,11088,sandfly-borne-virus,Phlebotomus papatasi,tbc,unk,unk,unk,unk,unk,unk,Iran,tbc,yes,unk,1,3,tbc,2
Israel turkey meningoencephalitis ,Israel turkey meningoencephalomyelitis virus,Flavivirus,Flaviviridae,ITV,01/09/1959,ssRNA(+),enveloped,tbc,10794,midge-borne disease,Culicoides sp.,tbc,unk,unk,yes,yes,unk,sporadic,"Israel, South Africa",tbc,yes,unk,unk,2,tbc,3
Issyk-Kul,unclassified orthonairovirus,Orthonairovirus,Nairoviridae,IKV,15/05/1970,ssRNA(-),enveloped,tbc,19315,tick-borne-virus,Carios vespertilionis,tbc,febrile illness,unk,unk,unk,>60,sporadic,Kyrgyzstan,tbc,unk,unk,unk,unk,tbc,3
Itaboca,unclassified orbivirus,Orbivirus,Reoviridae,-,04/07/1986,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
"Itacaiunas  ",Itacaiunas curiovirus,Curiovirus,Rhabdoviridae,ITAV,12/03/1984,ssRNA(-),enveloped,tbc,12536,midge-borne disease,Culicoides sp.,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,2
Itaituba ,Candiru phlebovirus,Phlebovirus,Phenuiviridae,ITAV,07/12/1971,ssRNA(-),enveloped,tbc,12639,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,4,unk,tbc,3
Itaporanga ,Itaporanga phlebovirus,Phlebovirus,Phenuiviridae,ITPV,04/04/1962,ssRNA(-),enveloped,tbc,12594,mosquito-borne-virus,Culex eastor,tbc,unk,unk,unk,unk,unk,unk,"Brazil, Trinidad and Tobago, French Guiana",tbc,yes,unk,unk,4,tbc,2
Itaqui ,Oriboca orthobunyavirus,Orthobunyavirus,Peribunyaviridae,ITQV,02/09/1959,ssRNA(-),enveloped,tbc,12589,mosquito-borne-virus,Culex vomerifer,tbc,febrile illness,unk,unk,unk,1,sporadic,Brazil,tbc,yes,unk,unk,8,tbc,2
"Itaya ",Itaya virus,Orthobunyavirus,Peribunyaviridae,-,21/06/1905,ssRNA(-),enveloped,tbc,12634,unk,unk,tbc,febrile illness,unk,unk,unk,3,unk,Amazon basin in northeastern Peru,tbc,unk,yes,yes,unk,tbc,unk
Itimirim ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,ITIV,11/11/1976,ssRNA(-),enveloped,tbc,unk,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,4-5,4-5,tbc,2-1
Itupiranga ,unk,Orbivirus,Reoviridae,ITUV,07/12/1976,dsRNA,non-enveloped,tbc,132,mosquito-borne-virus,Ochlerotatus serratus,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,4-5,unk,tbc,3
"Ixcanal  ",Ixcanal phlebovirus,Phlebovirus,Phenuiviridae,IXCV,23/11/1982,ssRNA(-),enveloped,tbc,12344,sandfly-borne-virus,Lutzomyia sp.,tbc,unk,unk,unk,unk,unk,unk,Guatemala,tbc,?,?,?,?,tbc,2
Jacareacanga ,unclassified orbivirus,Orbivirus,Reoviridae,JACV,11/11/1975,dsRNA,non-enveloped,tbc,unk,mosquito-borne-virus,Culex sp.,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,no,no,tbc,3
"Jacundá  ",Candiru phlebovirus,Phlebovirus,Phenuiviridae,JCNV,06/06/1905,ssRNA(-),enveloped,tbc,12094,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,2
Jamanxi ,unclassified orbivirus,Orbivirus,Reoviridae,JAMV,09/07/1973,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,Lutzomyia sp.,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,3,unk,tbc,3
Jamestown Canyon ,Jamestown Canyon orthobunyavirus,Orthobunyavirus,Peribunyaviridae,JCV,01/07/1961,ssRNA(-),enveloped,tbc,12381,mosquito-borne-virus,Aedes spp.,tbc,CNS,unk,unk,unk,181,endemic,"USA, Canada",tbc,yes,unk,3-4,6,tbc,2
Jandiá,unclassified orbivirus,Orbivirus,Reoviridae,-,20/07/1985,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Japanaut ,unclassified orbivirus,Orbivirus,Reoviridae,JAPV,26/11/1965,dsRNA,non-enveloped,tbc,19101,mosquito-borne-virus,Culicidae sp.,tbc,unk,unk,unk,unk,unk,unk,Papua New Guinea,tbc,unk,unk,unk,unk,tbc,2
Japanese Encephalitis ,Japanese encephalitis virus,Flavivirus,Flaviviridae,JBEV,21/08/1935,ssRNA(+),enveloped,tbc,10976,mosquito-borne-virus,Culex tritaeniorhynchus,tbc,CNS,yes,unk,unk,millions,endemic,Asia,tbc,yes,yes,unk,4,tbc,3
Jari ,Changuinola virus,Orbivirus,Reoviridae,JARIV,04/08/1980,dsRNA,non-enveloped,tbc,19751,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,6,no,tbc,3
"Jatobal  ",Jatobal orthobunyavirus,Orthobunyavirus,Peribunyaviridae,JATV,01/03/1984,ssRNA(-),enveloped,tbc,12191,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,2
Jatuarana,unclassified orbivirus,Orbivirus,Reoviridae,-,20/07/1985,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Jerry Slough ,California encephalitis orthobunyavirus,Orthobunyavirus,Peribunyaviridae,JSV,04/01/1963,ssRNA(-),enveloped,tbc,12402,mosquito-borne-virus,Psorophora spp.,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,unk,3,3,tbc,2
"Jingmen tick  ",unclassified flavivirus,Flavivirus,Flaviviridae,JMTV,01/07/2010,ssRNA(+),enveloped,tbc,11579,tick-borne-virus,Rhipicephalus microplus,tbc,unk,unk,unk,unk,unk,unk,China,tbc,?,?,?,?,tbc,unk
Johnston Atoll ,Johnston Atoll quaranjavirus,Quaranjavirus,Orthomyxoviridae,JAV,26/04/1964,ssRNA(-),enveloped,tbc,11965,tick-borne-virus,Ornithodoros capensis,tbc,unk,unk,unk,unk,unk,unk,"USA, Australia, New Zealand",tbc,no,unk,unk,unk,tbc,2
Joinjakaka ,Joinjakaka hapavirus,Hapavirus,Rhabdoviridae,JOIV,26/05/1966,ssRNA(-),enveloped,tbc,13155,mosquito-borne-virus,Culicidae sp.,tbc,unk,unk,unk,unk,unk,unk,Papua New Guinea,tbc,yes,unk,unk,7,tbc,2
Jos virus,Jos virus,Thogotovirus,Orthomyxoviridae,JOSV,27/05/1905,ssRNA(-),enveloped,tbc,10473,tick-borne-virus,Amblyomma and Rhipicephalus (Boophilus) ticks,tbc,unk,unk,unk,unk,unk,unk,"Ethiopia, Guinea, Central African Republic, Nigeria, Ivory Coast and Senegal",tbc,unk,unk,unk,unk,tbc,unk
Juan Diaz ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,JDV,12/09/1962,ssRNA(-),enveloped,tbc,unk,unk,unk,tbc,unk,unk,unk,unk,unk,unk,"Panama ",tbc,yes,unk,2-4,4-6,tbc,1-1
Jugra ,Jugra virus,Flavivirus,Flaviviridae,JUGV,11/11/1968,ssRNA(+),enveloped,tbc,10173,mosquito-borne-virus,Aedes spp.,tbc,unk,unk,unk,unk,unk,unk,Malaysia,tbc,yes,unk,unk,unk,tbc,2
Jurona ,Jurona vesiculovirus,Vesiculovirus,Rhabdoviridae,JURV,03/03/1962,ssRNA(-),enveloped,tbc,11121,mosquito-borne-virus,Haemagogus spegazzinii,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,unk,2,tbc,2
Juruaçá,unk,unk,unk,-,?,unk,unk,tbc,unk,unk,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Jutaí,unclassified orbivirus,Orbivirus,Reoviridae,-,28/05/1981,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Jutiapa ,Jutiapa virus,Flavivirus,Flaviviridae,JUTV,08/08/1969,ssRNA(+),enveloped,tbc,10125,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Guatemala,tbc,no,unk,unk,unk,tbc,2
"Kabuto mountain  ",Kabuto mountain uukuvirus,Uukuvirus,Phenuiviridae,KAMV,01/07/1905,ssRNA(-),enveloped,tbc,11449,tick-borne-virus,Haemaphysalis flava,tbc,unk,unk,unk,unk,unk,unk,Japan,tbc,?,?,?,?,tbc,unk
Kadam ,Kadam virus,Flavivirus,Flaviviridae,KADV,08/09/1967,ssRNA(+),enveloped,tbc,10215,tick-borne-virus,Rhipicephalus pravus,tbc,unk,unk,yes,unk,unk,unk,"Uganda, Saudi Arabia",tbc,unk,unk,unk,unk,tbc,2
Kadipiro,Kadpiro virus,Seadornavirus,Reoviridae,KDV,03/06/1905,dsRNA,non-enveloped,tbc,20985,mosquito-borne-virus,"Culex tritaeniorhynchus, Anopheles sinensis and Armigeres subalbatus",tbc,unk,unk,unk,unk,unk,unk,?,tbc,unk,yes,unk,unk,tbc,unk
Kaeng Khoi ,Kaeng Khoi orthobunyavirus,Orthobunyavirus,Peribunyaviridae,KKV,10/03/1969,ssRNA(-),enveloped,tbc,12409,bug-borne-virus,Stricticimex parvus,tbc,unk,unk,unk,unk,unk,unk,Thailand,tbc,yes,yes,unk,unk,tbc,2
Kaikalur ,Shuni orthobunyavirus,Orthobunyavirus,Peribunyaviridae,KAIV,17/07/1971,ssRNA(-),enveloped,tbc,12070,mosquito-borne-virus,Culex tritaeniorhynchus,tbc,unk,unk,unk,unk,unk,unk,India,tbc,yes,unk,5,unk,tbc,2
Kairi ,Kairi orthobunyavirus,Orthobunyavirus,Peribunyaviridae,KRIV,09/08/1955,ssRNA(-),enveloped,tbc,12497,mosquito-borne-virus,Ochlerotatus scapularis,tbc,unk,unk,unk,unk,unk,unk,"Trinidad and Tobago, Brazil, Colombia",tbc,yes,unk,unk,9,tbc,3
Kaisodi ,Kaisodi uukuvirus,Uukuvirus,Phenuiviridae,KSOV,07/08/1957,ssRNA(-),enveloped,tbc,11464,tick-borne-virus,Haemaphysalis spinigera,tbc,unk,unk,unk,unk,unk,unk,India,tbc,yes,yes,unk,no,tbc,2
"Kala Iris  ",Chenuda virus,Orbivirus,Reoviridae,KIRV,03/06/1905,dsRNA,non-enveloped,tbc,unk,tick-borne-virus,Ornithodoros maritimus,tbc,unk,unk,unk,unk,unk,unk,Marocco,tbc,?,?,?,?,tbc,unk
Kamese ,Kamese hapavirus,Hapavirus,Rhabdoviridae,KAMV,02/02/1967,ssRNA(-),enveloped,tbc,13209,mosquito-borne-virus,Culex annulirostris,tbc,unk,unk,unk,unk,unk,unk,"Uganda, Central African Republic",tbc,unk,unk,unk,unk,tbc,2
Kammavanpettai ,unclassified orbivirus,Orbivirus,Reoviridae,KMPV,03/03/1963,dsRNA,non-enveloped,tbc,18234,unk,unk,tbc,unk,unk,unk,unk,unk,unk,India,tbc,unk,unk,unk,unk,tbc,2
Kannamangalam ,unclassified rhabdovirus,unk,Rhabdoviridae,KANV,23/08/1963,ssRNA(-),enveloped,tbc,108,unk,unk,tbc,unk,unk,unk,unk,unk,unk,India,tbc,yes,yes,unk,no,tbc,2
"Kanyawara  ",Kanyawara ledantevirus,Ledantevirus,Rhabdoviridae,KYAV,02/02/2010,ssRNA(-),enveloped,tbc,10843,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Uganda,tbc,?,?,?,?,tbc,unk
Kao Shuan ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,KSV,01/07/1970,ssRNA(-),enveloped,tbc,unk,tick-borne-virus,Argas robertsi,tbc,unk,unk,unk,unk,unk,unk,"Taiwan,Australia, Indonesia",tbc,unk,unk,unk,unk,tbc,2
Kararaô,unclassified orbivirus,Orbivirus,Reoviridae,-,/09/1985,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Karimabad ,Sandfly fever Naples phlebovirus,Phlebovirus,Phenuiviridae,KARV,07/08/1959,ssRNA(-),enveloped,tbc,12725,sandfly-borne-virus,Phlebotomus spp.,tbc,unk,unk,unk,unk,unk,unk,Iran,tbc,yes,unk,4,6,tbc,2
Karshi ,Royal Farm virus,Flavivirus,Flaviviridae,KSIV,09/06/1972,ssRNA(+),enveloped,tbc,10653,tick-borne-virus,Ornithodoros papillipes,tbc,unk,unk,unk,unk,unk,unk,"Uzbekistan,Kazakhastan",tbc,yes,unk,unk,5,tbc,2
Karyana,Wad Medani virus,Orbivirus,Reoviridae,KARYV,05/07/1905,dsRNA,non-enveloped,tbc,17760,tick-borne-virus,Hyalomma anatolicum,tbc,unk,unk,unk,unk,unk,unk,,tbc,yes,no,yes,Yes,tbc,unk
Kasba ,unclassified orbivirus,Orbivirus,Reoviridae,KASV,19/07/1957,dsRNA,non-enveloped,tbc,3774,mosquito-borne-virus,Culex vishnui,tbc,unk,unk,unk,unk,unk,unk,India,tbc,yes,yes,unk,unk,tbc,2
"Kasokero  ",Kasokero orthonairovirus,Orthonairovirus,Nairoviridae,KASV = KASOV,01/08/1977,ssRNA(-),enveloped,tbc,18380,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Uganda,tbc,?,?,?,?,tbc,unk
Kedougou ,Kedougou virus,Flavivirus,Flaviviridae,KEDV,26/06/1972,ssRNA(+),enveloped,tbc,10723,mosquito-borne-virus,Aedes tarsalis,tbc,febrile illness,unk,unk,unk,1,sporadic,"Senegal, Central African Republic",tbc,yes,unk,no,no,tbc,2
Kemerovo ,Great Island virus,Orbivirus,Reoviridae,KEMV,21/05/1962,dsRNA,non-enveloped,tbc,17875,tick-borne-virus,Ixodes persulcatus,tbc,CNS,unk,unk,unk,1,sporadic,"Russia, Egypt",tbc,yes,yes,2-3,4-5,tbc,1-1
"Kenai  ",Great Island virus,Orbivirus,Reoviridae,KENV,?,dsRNA,non-enveloped,tbc,unk,tick-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,?,?,?,?,tbc,unk
Kern Canyon ,Kern Canyon ledantevirus,Ledantevirus,Rhabdoviridae,KCV,09/06/1956,ssRNA(-),enveloped,tbc,11528,unk,unk,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,yes,unk,3,tbc,2
Ketapang ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,KETV,25/04/1956,ssRNA(-),enveloped,tbc,unk,mosquito-borne-virus,Culex sp.,tbc,unk,unk,unk,unk,unk,unk,Malaysia,tbc,yes,unk,unk,4,tbc,2
Keterah ,Keterah orthonairovirus,Orthonairovirus,Nairoviridae,KTRV,11/02/1966,ssRNA(-),enveloped,tbc,19471,tick-borne-virus,Argas pusillus,tbc,unk,unk,unk,unk,unk,unk,Malaysia,tbc,yes,unk,no,no,tbc,2
Keuraliba ,Keuraliba virus,Ledantevirus,Rhabdoviridae,KEUV,24/04/1968,ssRNA(-),enveloped,tbc,11457,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Senegal,tbc,yes,unk,no,unk,tbc,2
Keystone ,Keystone orthobunyavirus,Orthobunyavirus,Peribunyaviridae,KEYV,12/08/1964,ssRNA(-),enveloped,tbc,12455,mosquito-borne-virus,Ochlerotatus atlanticus,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,unk,unk,6,tbc,2
"Kharagysh  ",Great Island virus,Orbivirus,Reoviridae,KHAV,?,dsRNA,non-enveloped,tbc,unk,unk,?,tbc,unk,unk,unk,unk,unk,unk,Moldova,tbc,?,?,?,?,tbc,unk
Khasan ,unclassified orthonairovirus,Orthonairovirus,Nairoviridae,KHAV,25/05/1971,ssRNA(-),enveloped,tbc,11559,tick-borne-virus,Haemaphysalis longicornis,tbc,unk,unk,unk,unk,unk,unk,Russia,tbc,no,unk,unk,unk,tbc,3
"Khatanga  ",Snowshoe hare orthobunyavirus,Orthobunyavirus,Peribunyaviridae,KHATV9,07/06/1905,ssRNA(-),enveloped,tbc,11826,mosquito-borne-virus,Aedes sp.,tbc,febrile illness,unk,unk,unk,?,endemic,Russia,tbc,?,?,?,?,tbc,unk
Khurdun,Khurdun virus,unk,Peribunyaviridae,KHURV,23/06/1905,ssRNA(-),enveloped,tbc,10679,unk,unk,tbc,unk,unk,unk,unk,unk,unk,?,tbc,unk,unk,unk,unk,tbc,unk
Kimberley ,Kimberley ephemerovirus,Ephemerovirus,Rhabdoviridae,KIMV,26/02/1980,ssRNA(-),enveloped,tbc,15442,mosquito-borne-virus,Culex annulirostris,tbc,unk,unk,unk,unk,unk,unk,"Australia, Papua New Guinea",tbc,yes,yes,2,6,tbc,2
Kindia ,unclassified orbivirus,Orbivirus,Reoviridae,KINV,23/04/1983,dsRNA,non-enveloped,tbc,unk,tick-borne-virus,Amblyomma variegatum,tbc,unk,unk,unk,unk,unk,unk,Guinea,tbc,yes,unk,4-5,5,tbc,2
Kismayo ,Bhanja bandavirus,Bandavirus,Phenuiviridae,KISV,19/02/1974,ssRNA(-),enveloped,tbc,11548,tick-borne-virus,Rhipicephalus pulchellus,tbc,unk,unk,unk,unk,unk,unk,Somalia,tbc,yes,unk,unk,7-8,tbc,1-1
Klamath ,Klamath tupavirus,Tupavirus,Rhabdoviridae,KLAV,29/01/1962,ssRNA(-),enveloped,tbc,11478,unk,unk,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,yes,unk,4,tbc,2
Kokobera ,Kokobera virus,Flavivirus,Flaviviridae,KOKV,04/04/1960,ssRNA(+),enveloped,tbc,10874,mosquito-borne-virus,Culex annulirostris,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,yes,unk,unk,2,tbc,2
"Kolente  ",Kolente ledantevirus,Ledantevirus,Rhabdoviridae,KOLEV,07/06/1905,ssRNA(-),enveloped,tbc,11120,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Guinea,tbc,?,?,?,?,tbc,unk
Koolpinyah,Koolpinyah ephemerovirus,Ephemerovirus,Rhabdoviridae,KOOLV,23/05/1985,ssRNA(-),enveloped,tbc,16133,midge-borne disease,Culicoides spp.,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,?,?,?,?,tbc,unk
Koongol ,Koongol orthobunyavirus,Orthobunyavirus,Peribunyaviridae,KOOV,02/04/1960,ssRNA(-),enveloped,tbc,11202,mosquito-borne-virus,Culex annulirostris,tbc,unk,unk,unk,unk,unk,unk,"Australia, Papua New Guinea",tbc,yes,unk,unk,15,tbc,2
Kotonkan ,Kotonkan ephemerovirus,Ephemerovirus,Rhabdoviridae,KOTV,11/12/1967,ssRNA(-),enveloped,tbc,15867,tick-borne-virus,Rhipicephalus pravus,tbc,unk,unk,yes,unk,unk,unk,Nigeria,tbc,yes,yes,4-5,6,tbc,2
Koutango ,Koutango virus,Flavivirus,Flaviviridae,KOUV,24/04/1968,ssRNA(+),enveloped,tbc,10302,tick-borne-virus,Rhipicephalus muhsamae,tbc,febrile illness,unk,unk,unk,1,sporadic,"Senegal, Central African Republic, Somalia",tbc,no,unk,unk,unk,tbc,3
Kowanyama ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,KOWV,13/11/1963,ssRNA(-),enveloped,tbc,12627,mosquito-borne-virus,Anopheles annulipes,tbc,unk,unk,unk,unk,unk,unk,"Australia,Indonesia, Malaysia",tbc,yes,unk,unk,6,tbc,2
Kumasi,Kumasi ledantevirus,Ledantevirus,Rhabdoviridae,KRV,15/03/2011,ssRNA(-),enveloped,tbc,11072,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Ghana,tbc,?,?,?,?,tbc,unk
Kumlinge ,Tick-borne encephalitis virus,Flavivirus,Flaviviridae,KUMV,30/06/1959,ssRNA(+),enveloped,tbc,300,tick-borne-virus,Ixodes ricinus,tbc,CNS,unk,unk,unk,5-20 annually,sporadic,Finland,tbc,no,unk,unk,unk,tbc,4
"Kundal ",Kundal virus,Coltivirus,Reoviridae,KUNDV,05/07/1905,dsRNA,non-enveloped,tbc,28778,tick-borne-virus,Hyalomma anatolicum,tbc,unk,unk,unk,unk,unk,unk,,tbc,yes,no,yes,yes,tbc,unk
Kunjin ,West Nile virus,Flavivirus,Flaviviridae,KUNV,02/04/1960,ssRNA(+),enveloped,tbc,587,mosquito-borne-virus,Culex annulirostris,tbc,CNS,unk,yes,unk,1,sporadic,Australia,tbc,yes,yes,unk,2,tbc,2
Kununurra ,unclassified rhabdovirus,unk,Rhabdoviridae,KNAV,15/04/1973,ssRNA(-),enveloped,tbc,unk,mosquito-borne-virus,Aedeomyia catasticta,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,yes,yes,3,4,tbc,2
"kupe  ",Dugbe orthonairovirus,Orthonairovirus,Nairoviridae,KUPEV,01/10/1999,ssRNA(-),enveloped,tbc,18842,tick-borne-virus,Amblyomma gemma,tbc,unk,unk,unk,unk,unk,unk,Kenya,tbc,?,?,?,?,tbc,unk
Kwatta ,unclassified rhabdovirus,unk,Rhabdoviridae,KWAV,03/09/1964,ssRNA(-),enveloped,tbc,11211,mosquito-borne-virus,Haemaphysalis spinigera,tbc,unk,unk,unk,unk,unk,unk,Suriname,tbc,yes,unk,unk,2,tbc,2
Kyasanur Forest Disease ,Kyasanur Forest disease virus,Flavivirus,Flaviviridae,KFDV,27/03/1957,ssRNA(+),enveloped,tbc,10376,tick-borne-virus,Haemaphysalis spinigera,tbc,CNS,yes,unk,unk,many,endemic,India,tbc,no,unk,unk,unk,tbc,4
Kyzylagach ,Sindbis virus,Alphavirus,Togaviridae,KYZV,16/08/1969,ssRNA(+),enveloped,tbc,11592,mosquito-borne-virus,Culex modestus,tbc,unk,unk,unk,unk,unk,unk,Azerbaijan,tbc,yes,unk,no,unk,tbc,3
La Crosse ,La Crosse orthobunyavirus,Orthobunyavirus,Peribunyaviridae,LACV,14/09/1960,ssRNA(-),enveloped,tbc,12491,unk,unk,tbc,CNS,yes,unk,unk,736,endemic,USA,tbc,yes,unk,unk,6,tbc,2
"La Gloria  ",La Gloria phlebovirus,Phlebovirus,Phenuiviridae,LAGV,05/07/1905,ssRNA(-),enveloped,tbc,12481,sandfly-borne-virus,Phlebotominae spp,tbc,unk,unk,unk,unk,unk,unk,Panama,tbc,?,?,?,?,tbc,unk
La Joya ,La Joya hapavirus,Hapavirus,Rhabdoviridae,LJV,20/11/1958,ssRNA(-),enveloped,tbc,15721,mosquito-borne-virus,Culex dunni,tbc,unk,unk,unk,unk,unk,unk,"Panama ",tbc,yes,unk,no,no,tbc,2
Lake Chad,Lake Chad virus,unk,Orthomyxoviridae,LKCV,22/05/1905,ssRNA(-),enveloped,tbc,715,unk,unk,tbc,unk,unk,unk,unk,unk,unk,?,tbc,unk,unk,yes,unk,tbc,unk
Lake Clarendon ,unk,unk,Reoviridae,LCV,03/01/1981,dsRNA,non-enveloped,tbc,unk,tick-borne-virus,Argas robertsi,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,yes,unk,4,unk,tbc,2
Landjia ,Landjia hapavirus,Hapavirus,Rhabdoviridae,LJAV,21/05/1970,ssRNA(-),enveloped,tbc,13695,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Central African Republic,tbc,unk,unk,unk,unk,tbc,2
Langat ,Langat virus,Flavivirus,Flaviviridae,LGTV,17/04/1956,ssRNA(+),enveloped,tbc,10943,tick-borne-virus,Ixodes granulatus,tbc,CNS,unk,unk,unk,1,sporadic,"Malaysia, Thailand, Russia",tbc,yes,unk,unk,9,tbc,2
Lanjan ,unclassified uukuvirus,Uukuvirus,Phenuiviridae,LJNV,25/08/1960,ssRNA(-),enveloped,tbc,460,tick-borne-virus,Dermacentor auratus,tbc,unk,unk,unk,unk,unk,unk,Malaysia,tbc,yes,unk,unk,no,tbc,2
Las Maloyas ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,LMV,05/04/1980,ssRNA(-),enveloped,tbc,unk,mosquito-borne-virus,Anopheles albitarsis,tbc,unk,unk,unk,unk,unk,unk,Argentina,tbc,yes,unk,3,4-6,tbc,1-1
Le Dantec ,Le Dantec ledantevirus,Ledantevirus,Rhabdoviridae,LDV,13/05/1965,ssRNA(-),enveloped,tbc,11450,unk,unk,tbc,febrile illness,unk,unk,unk,1,sporadic,Senegal,tbc,yes,unk,9,unk,tbc,2
"Leanyer  ",Leanyer orthobunyavirus,Orthobunyavirus,Peribunyaviridae,LEAV,27/05/1905,ssRNA(-),enveloped,tbc,12367,mosquito-borne-virus,Anopheles meraukensis,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,?,?,?,?,tbc,unk
Lebombo ,Lebombo virus,Orbivirus,Reoviridae,LEBV,26/01/1956,dsRNA,non-enveloped,tbc,19250,mosquito-borne-virus,Aedes circumluteolus,tbc,febrile illness,unk,unk,unk,1,sporadic,"South Africa, Nigeria",tbc,yes,yes,unk,3,tbc,2
Lednice ,Turlock orthobunyavirus,Orthobunyavirus,Peribunyaviridae,LEDV,11/08/1963,ssRNA(-),enveloped,tbc,12453,mosquito-borne-virus,Culex modestus,tbc,unk,unk,unk,unk,unk,unk,"Czech Republic, Romania",tbc,no,unk,unk,unk,tbc,2
"Leopards Hill  ",Kasokero orthonairovirus,Orthonairovirus,Nairoviridae,LPHV,29/11/2011,ssRNA(-),enveloped,tbc,18368,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Zambia,tbc,?,?,?,?,tbc,unk
Letea,Letea virus,Orbivirus,Reoviridae,LEAV,08/07/1905,dsRNA,non-enveloped,tbc,19983,unk,unk,tbc,unk,unk,unk,unk,unk,unk,?,tbc,no,no,no,no,tbc,unk
"Leticia  ",Leticia phlebovirus,Phlebovirus,Phenuiviridae,LTCV,09/06/1905,ssRNA(-),enveloped,tbc,unk,sandfly-borne-virus,Lutzomyia sp.,tbc,unk,unk,unk,unk,unk,unk,Colombia,tbc,?,?,?,?,tbc,unk
Lipovnik ,Great Island virus,Orbivirus,Reoviridae,LIPV,25/05/1963,dsRNA,non-enveloped,tbc,8194,tick-borne-virus,Ixodes ricinus,tbc,CNS,unk,unk,unk,unk,unk,Slovakia,tbc,yes,unk,2-3,4-5,tbc,1-1
Llano Seco ,unclassified orbivirus,Orbivirus,Reoviridae,LLSV,23/07/1971,dsRNA,non-enveloped,tbc,unk,mosquito-borne-virus,Culex tarsalis,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,unk,unk,no,tbc,3
Lokern ,Bunyamwera orthobunyavirus,Orthobunyavirus,Peribunyaviridae,LOKV,24/07/1962,ssRNA(-),enveloped,tbc,12266,mosquito-borne-virus,Culicoides variipenis,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,unk,unk,unk,tbc,2
Lone Star ,Lone Star bandavirus,Bandavirus,Phenuiviridae,LSV,20/06/1967,ssRNA(-),enveloped,tbc,11530,tick-borne-virus,Amblyomma americanum,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,unk,unk,unk,tbc,2
